PASTILHA	NAO SE APLICA	396.00	0.00	0.00	98.90	0.10	44.00	0.00	0.00
PIRULITO	NAO SE APLICA	394.00	0.00	0.20	98.00	0.00	38.00	0.00	0.00
GOMA DE MASCAR	NAO SE APLICA	396.00	0.00	0.00	98.90	0.10	44.00	0.00	0.00
JUJUBA	NAO SE APLICA	375.00	0.00	0.05	93.55	0.20	50.00	0.00	0.00
TABLETE DE CHOCOLATE	NAO SE APLICA	535.00	7.65	29.66	59.40	3.40	79.00	20.78	0.09
BARRA DE CHOCOLATE	NAO SE APLICA	535.00	7.65	29.66	59.40	3.40	79.00	20.78	0.09
CONFETE	NAO SE APLICA	492.00	4.33	21.13	71.19	2.80	61.00	13.08	0.17
CHOCOLATE EM PO DE QUALQUER MARCA	NAO SE APLICA	364.24	2.83	3.55	85.53	1.66	350.14	0.80	0.37
OVOMALTINE	NAO SE APLICA	388.00	9.17	5.19	75.13	1.98	353.00	1.62	0.99
ACHOCOLATADO EM PO	NAO SE APLICA	400.00	4.55	2.27	90.28	4.50	136.00	2.27	0.00
TODDYNHO	NAO SE APLICA	83.32	3.18	3.40	10.38	0.80	60.23	2.11	0.12
BOMBOM DE QUALQUER MARCA	NAO SE APLICA	373.00	0.00	0.02	93.18	0.00	11.00	0.00	0.00
TRUFA 	NAO SE APLICA	487.87	3.57	36.26	49.06	4.55	14.32	20.83	0.88
GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR	NAO SE APLICA	278.00	0.37	0.07	68.86	1.10	32.00	0.01	0.00
MOUSSE DE QUALQUER SABOR (GELÉIA) 	NAO SE APLICA	331.89	5.09	21.87	32.19	1.18	49.69	12.59	0.46
GELEIA DE MOCOTO	NAO SE APLICA	120.25	3.04	0.00	27.99	0.00	9.01	0.00	0.00
DOCE DE FRUTAS EM PASTA DE QUALQUER SABOR	NAO SE APLICA	291.30	0.77	0.29	74.28	1.62	0.60	0.08	0.00
PASTA DE AMENDOIM	NAO SE APLICA	588.00	25.09	50.39	19.56	6.00	459.00	10.51	0.00
PESSEGADA	NAO SE APLICA	77.00	0.54	0.14	19.79	2.20	6.00	0.00	0.00
MARMELADA	NAO SE APLICA	278.00	0.37	0.07	68.86	1.10	32.00	0.01	0.00
FIGADA	NAO SE APLICA	88.00	0.38	0.10	22.90	2.20	1.00	0.02	0.00
GOIABADA	NAO SE APLICA	291.30	0.77	0.29	74.28	1.62	0.60	0.08	0.00
CAJU EM PASTA	NAO SE APLICA	291.30	0.77	0.29	74.28	1.62	0.60	0.08	0.00
MARIOLA	NAO SE APLICA	291.30	0.77	0.29	74.28	1.62	0.60	0.08	0.00
DOCE DE FRUTAS EM CALDA DE QUALQUER SABOR	NAO SE APLICA	77.00	0.54	0.14	19.79	2.20	6.00	0.00	0.00
DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR	NAO SE APLICA	291.30	0.77	0.29	74.28	1.62	0.60	0.08	0.00
MELADO	NAO SE APLICA	296.00	0.00	0.00	76.60	0.00	4.00	0.00	0.00
MEL 	NAO SE APLICA	304.00	0.30	0.00	82.40	0.20	4.00	0.00	0.00
GELATINA DE QUALQUER SABOR	NAO SE APLICA	278.00	0.37	0.07	68.86	1.10	32.00	0.01	0.00
ADOCANTE ARTIFICIAL	NAO SE APLICA	0.00	0.00	0.00	0.00	0.00	240.00	0.00	0.00
MERENGUE	NAO SE APLICA	358.26	6.21	0.10	85.89	0.00	94.73	0.00	0.00
SCHIMIER DE CANA	NAO SE APLICA	296.00	0.00	0.00	76.60	0.00	4.00	0.00	0.00
FRUTA SECA OU DESIDRATADA	NAO SE APLICA	240.00	2.18	0.38	63.88	7.10	2.00	0.09	0.00
PASSA	NAO SE APLICA	299.00	3.07	0.46	79.18	3.70	11.00	0.06	0.00
PUDIM DE QUALQUER SABOR	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
DANETTE PUDIM	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
MANJAR	NAO SE APLICA	284.98	8.20	10.74	40.14	0.34	129.47	6.63	0.20
CUSCUZ	NAO SE APLICA	128.30	4.35	0.22	26.42	1.71	261.48	0.04	0.00
CUSCUZ DE TAPIOCA	NAO SE APLICA	116.99	4.33	4.10	15.51	0.03	100.38	1.99	0.10
MARIA MOLE	NAO SE APLICA	444.92	1.64	19.94	68.84	2.59	148.99	17.68	0.00
COCADA	NAO SE APLICA	404.80	1.01	12.46	75.65	1.58	107.35	11.01	0.00
QUEBRA QUEIXO	NAO SE APLICA	404.80	1.01	12.46	75.65	1.58	107.35	11.01	0.00
DOCE DE AMENDOIM	NAO SE APLICA	451.58	11.16	23.89	55.29	3.73	221.83	4.06	0.96
PE DE MOLEQUE	NAO SE APLICA	474.00	9.10	17.91	69.20	2.42	21.00	2.36	0.00
PACOCA	NAO SE APLICA	472.17	10.35	21.53	64.04	3.89	3.07	2.99	0.00
TORRAO DE AMENDOIM	NAO SE APLICA	460.34	11.01	24.64	56.27	6.13	7.08	1.86	0.01
PACOQUINHA DE AMENDOIM	NAO SE APLICA	472.17	10.35	21.53	64.04	3.89	3.07	2.99	0.00
AMENDOIM CARAMELIZADO	NAO SE APLICA	474.00	9.10	17.91	69.20	2.42	21.00	2.36	0.00
AMENDOIM AMANTEIGADO	NAO SE APLICA	567.00	25.80	49.24	16.13	8.50	18.00	6.83	0.00
AMENDOIM ACHOCOLATADO	NAO SE APLICA	519.00	13.10	33.50	49.70	4.70	41.00	14.60	0.04
AMENDOIM APIMENTADO	NAO SE APLICA	567.00	25.80	49.24	16.13	8.50	18.00	6.83	0.00
AMENDOIM COZIDO	NAO SE APLICA	318.00	13.50	22.01	21.26	8.80	751.00	3.06	0.00
BRIGADEIRO	NAO SE APLICA	334.48	7.52	10.14	54.86	0.23	128.60	5.49	0.59
BOMBA DE QUALQUER TIPO	NAO SE APLICA	339.26	6.32	26.93	18.55	0.54	50.56	15.90	0.91
MIL FOLHAS	NAO SE APLICA	440.33	2.36	29.03	43.22	0.43	199.14	14.38	2.05
QUEIJADINHA	NAO SE APLICA	404.80	1.01	12.46	75.65	1.58	107.35	11.01	0.00
DOCE A BASE DE OVOS	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
CACAROLA ITALIANA	NAO SE APLICA	284.98	8.20	10.74	40.14	0.34	129.47	6.63	0.20
QUINDIM	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
FIOS DE OVOS	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
DOCE A BASE DE LEITE	NAO SE APLICA	319.70	7.88	8.67	54.18	0.00	126.48	5.46	0.31
PAVE DE QUALQUER SABOR	NAO SE APLICA	306.43	4.94	22.24	21.59	0.36	151.95	12.88	0.94
AMBROSIA	NAO SE APLICA	144.23	4.09	3.84	23.88	0.26	46.10	1.72	0.07
LEITE GELEIFICADO	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
CHANDELE DE QUALQUER SABOR	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
MUMU 	NAO SE APLICA	319.70	7.88	8.67	54.18	0.00	126.48	5.46	0.31
CANUDINHO RECHEADO	NAO SE APLICA	123.26	2.43	4.50	21.33	2.22	62.16	3.61	0.00
SAROLHO	NAO SE APLICA	336.00	2.00	0.00	82.00	0.00	1.50	0.00	0.00
BEIJU	NAO SE APLICA	336.00	2.00	0.00	82.00	0.00	1.50	0.00	0.00
SCHIMIER DE FRUTA (EXCETO DE CANA)	NAO SE APLICA	278.00	0.37	0.07	68.86	1.10	32.00	0.01	0.00
BEIJO DE MOCA	NAO SE APLICA	387.00	0.00	0.00	99.98	0.00	0.00	0.00	0.00
PICOLE ENSACADO	NAO SE APLICA	79.00	0.00	0.24	19.23	0.00	7.00	0.01	0.00
GELADINHO	NAO SE APLICA	122.69	0.14	0.09	32.51	0.45	8.64	0.01	0.00
CHURRO	NAO SE APLICA	401.66	3.00	23.44	45.94	0.81	149.03	14.71	0.94
PAMONHA	NAO SE APLICA	171.00	2.60	4.80	30.70	2.40	132.00	0.50	0.11
ALGODAO-DOCE	NAO SE APLICA	387.00	0.00	0.00	99.98	0.00	0.00	0.00	0.00
IOIO CREME (CHOCOLATE EM CREME)	NAO SE APLICA	350.00	4.60	8.90	62.90	2.80	346.00	3.98	0.00
OVO DE PASCOA	NAO SE APLICA	535.00	7.65	29.66	59.40	3.40	79.00	20.78	0.09
KINDER OVO	NAO SE APLICA	535.00	7.65	29.66	59.40	3.40	79.00	20.78	0.09
TORRONE	NAO SE APLICA	460.34	11.01	24.64	56.27	6.13	7.08	1.86	0.01
ARROZ-DOCE	NAO SE APLICA	108.49	3.05	2.34	18.77	0.10	50.79	1.32	0.08
POLPA DE COCO	NAO SE APLICA	402.00	3.80	41.70	9.80	5.00	11.00	0.00	0.00
DIET SHAKE	NAO SE APLICA	335.52	19.19	1.87	69.94	7.39	395.27	0.76	0.01
CONCENTRADO ALIMENTAR DIET SHAKE	NAO SE APLICA	335.52	19.19	1.87	69.94	7.39	395.27	0.76	0.01
ACUCAR 	NAO SE APLICA	387.00	0.00	0.00	99.98	0.00	0.00	0.00	0.00
ACUCAR LIGHT	NAO SE APLICA	400.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00
BARRA DE CEREAIS	NAO SE APLICA	352.92	3.17	8.55	69.44	2.32	284.16	0.93	0.04
BARRA DE CEREAIS SALGADA	NAO SE APLICA	352.92	3.17	8.55	69.44	2.32	284.16	0.93	0.04
BARRA DE CEREAIS DOCE	NAO SE APLICA	352.92	3.17	8.55	69.44	2.32	284.16	0.93	0.04
SOBREMESA DE QUALQUER TIPO (EXCETO INFANTIL)	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
RABANADA	NAO SE APLICA	293.00	4.70	16.60	31.30	0.50	85.00	3.40	0.10
MILK SHAKE 	NAO SE APLICA	161.09	3.11	6.43	23.49	0.76	64.45	3.96	0.24
GELEIA DIET	NAO SE APLICA	52.64	0.47	0.17	12.72	1.40	1.20	0.01	0.00
DOCE DE FRUTAS DIET	NAO SE APLICA	52.64	0.47	0.17	12.72	1.40	1.20	0.01	0.00
PASTEIS DE SANTA CLARA	NAO SE APLICA	131.15	5.58	5.07	15.44	0.00	60.62	2.14	0.08
SUSPIRO	NAO SE APLICA	358.26	6.21	0.10	85.89	0.00	94.73	0.00	0.00
DOCE DE FRUTAS CRISTALIZADO DE QUALQUER SABOR DIET	NAO SE APLICA	52.64	0.47	0.17	12.72	1.40	1.20	0.01	0.00
SORVETE DE QUALQUER SABOR INDUSTRIALIZADO LIGHT	NAO SE APLICA	188.99	4.43	7.67	26.15	0.60	75.00	4.70	0.25
SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET	NAO SE APLICA	190.00	3.17	12.70	15.87	4.80	48.00	6.79	0.45
BALA LIGHT	NAO SE APLICA	235.00	0.00	0.00	95.00	0.00	0.00	0.00	0.00
CHICLETE DIET	NAO SE APLICA	240.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00
BALA DIET	NAO SE APLICA	235.00	0.00	0.00	95.00	0.00	0.00	0.00	0.00
BARRA DE CHOCOLATE LIGHT	NAO SE APLICA	539.79	10.58	41.64	40.42	4.32	165.82	21.17	0.01
BARRA DE CHOCOLATE DIET	NAO SE APLICA	539.79	10.58	41.64	40.42	4.32	165.82	21.17	0.01
ACHOCOLATADO EM PO LIGHT	NAO SE APLICA	337.70	29.42	2.39	55.30	4.43	1236.82	1.44	0.02
ACHOCOLATADO EM PO DIET	NAO SE APLICA	337.70	29.42	2.39	55.30	4.43	978.44	1.44	0.02
TODDYNHO DIET	NAO SE APLICA	73.29	3.48	3.51	7.09	0.39	71.79	2.01	0.11
BOMBOM DE QUALQUER MARCA LIGHT	NAO SE APLICA	373.00	0.00	0.02	93.18	0.00	11.00	0.00	0.00
BOMBOM DE QUALQUER MARCA DIET	NAO SE APLICA	373.00	0.00	0.02	93.18	0.00	11.00	0.00	0.00
BOMBOM CARAMELIZADO DE QUALQUER MARCA DIET	NAO SE APLICA	373.00	0.00	0.02	93.18	0.00	11.00	0.00	0.00
GELEIA DE FRUTAS DE QUALQUER MARCA OU SABOR LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
GELEIA LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
GELEIA DE FRUTAS LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
DOCE DE FRUTAS EM BARRA OU PASTA LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
DOCE DE FRUTAS EM PASTA LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
PUDIM DE QUALQUER SABOR LIGHT	NAO SE APLICA	119.15	5.68	3.55	15.75	0.00	63.28	1.32	0.03
PUDIM DANETTE LIGHT	NAO SE APLICA	119.15	5.68	3.55	15.75	0.00	63.28	1.32	0.03
PUDIM DE QUALQUER SABOR DIET	NAO SE APLICA	119.15	5.68	3.55	15.75	0.00	63.28	1.32	0.03
DOCE DE LEITE LIGHT	NAO SE APLICA	292.29	7.58	3.62	58.98	0.00	94.30	2.08	0.14
DOCE DE LEITE DIET	NAO SE APLICA	292.29	7.58	3.62	58.98	0.00	94.30	2.08	0.14
BARRA DE CEREAIS DIET	NAO SE APLICA	403.45	5.56	5.44	86.36	7.20	230.51	0.55	0.02
BARRA DE CEREAIS DOCE DIET	NAO SE APLICA	403.45	5.56	5.44	86.36	7.20	230.51	0.55	0.02
MILK SHAKE DIET	NAO SE APLICA	335.52	19.19	1.87	69.94	7.39	395.27	0.76	0.01
COCADA DIET	NAO SE APLICA	404.80	1.01	12.46	75.65	1.58	107.35	11.01	0.00
DOCE DE AMENDOIM DIET	NAO SE APLICA	599.00	28.03	52.50	15.26	9.40	6.00	8.69	0.00
PACOCA DIET	NAO SE APLICA	599.00	28.03	52.50	15.26	9.40	6.00	8.69	0.00
AMENDOIM AMANTEIGADO DIET	NAO SE APLICA	477.86	7.09	21.64	64.64	2.96	309.23	7.25	0.35
DOCE A BASE DE LEITE DIET	NAO SE APLICA	292.29	7.58	3.62	58.98	0.00	94.30	2.08	0.14
GELATINA DE QUALQUER SABOR LIGHT	NAO SE APLICA	179.01	0.36	0.05	46.13	0.35	2.01	0.02	0.00
ADOCANTE LIGHT	NAO SE APLICA	365.00	2.17	0.00	89.08	0.00	0.00	0.00	0.00
ADOCANTE EM PO LIGHT	NAO SE APLICA	365.00	2.17	0.00	89.08	0.00	0.00	0.00	0.00
ADOCANTE LIQUIDO LIGHT	NAO SE APLICA	0.00	0.00	0.00	0.00	0.00	240.00	0.00	0.00
MOSTARDA MOLHO	NAO SE APLICA	67.00	4.37	4.01	5.33	3.30	1135.00	0.25	0.01
HORTELA	NAO SE APLICA	1.00	0.00	0.00	0.20	0.00	1.00	0.00	0.00
ALCAPARRA EM CONSERVA	NAO SE APLICA	23.00	2.36	0.86	4.89	3.20	2964.00	0.23	0.00
COENTRO	NAO SE APLICA	279.00	21.93	4.78	52.10	10.40	211.00	0.12	0.00
MOLHO DE SOJA	NAO SE APLICA	53.00	6.28	0.04	7.61	0.80	5637.00	0.01	0.00
SHOYO	NAO SE APLICA	53.00	6.28	0.04	7.61	0.80	5637.00	0.01	0.00
LEITE DE COCO	NAO SE APLICA	202.46	1.61	20.85	5.59	0.91	12.03	18.49	0.00
MAIONESE (MOLHO)	NAO SE APLICA	261.05	0.47	23.33	13.38	0.06	831.34	3.80	0.12
MASSA DE TOMATE	NAO SE APLICA	38.00	1.65	0.21	8.98	1.90	393.00	0.03	0.00
MOLHO DE TOMATE	NAO SE APLICA	24.00	1.32	0.18	5.38	1.50	524.00	0.03	0.00
KETCHUP	NAO SE APLICA	97.00	1.74	0.31	25.15	0.30	1114.00	0.04	0.00
CATCHUP	NAO SE APLICA	97.00	1.74	0.31	25.15	0.30	1114.00	0.04	0.00
PIMENTA EM PO	NAO SE APLICA	255.00	10.95	3.26	64.81	26.50	44.00	0.98	0.00
TUCUPI EM CALDO SEM PIMENTA	NAO SE APLICA	4.87	0.01	0.00	1.30	0.01	400.06	0.00	0.00
CREME DE QUEIJO	NAO SE APLICA	209.66	10.34	15.81	6.72	0.10	208.56	9.84	0.49
CALDO DE PEIXE	NAO SE APLICA	16.00	2.00	0.60	0.40	0.00	318.00	0.14	0.00
CALDO DE TOMATE	NAO SE APLICA	37.65	0.75	0.78	7.39	0.46	305.05	0.14	0.03
GERGELIM	NAO SE APLICA	631.00	20.45	61.21	11.73	11.60	47.00	9.06	0.00
TOMATE SECO	NAO SE APLICA	213.00	5.06	14.08	23.33	5.80	266.00	1.89	0.01
MAIONESE (MOLHO) LIGHT	NAO SE APLICA	156.58	0.59	9.46	18.77	1.24	876.69	1.61	0.05
MOLHO DE SOJA LIGHT	NAO SE APLICA	53.13	5.18	0.08	8.53	0.80	3341.01	0.01	0.00
LEITE DE COCO LIGHT	NAO SE APLICA	202.46	1.61	20.85	5.59	0.91	12.03	18.49	0.00
VINAGRETE	NAO SE APLICA	76.79	0.65	6.21	3.68	0.93	1299.77	0.87	0.01
FILE MIGNON	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE MIGNON	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE MIGNON	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
FILE MIGNON	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE MIGNON	EMPANADO(A)/A MILANESA	242.84	31.13	11.61	3.39	0.14	41.09	3.82	0.42
FILE MIGNON	REFOGADO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
FILE MIGNON	MOLHO VERMELHO	168.00	24.80	7.24	1.08	0.30	137.60	2.74	0.33
FILE MIGNON	MOLHO BRANCO	195.79	25.32	9.69	1.85	0.04	53.72	4.26	0.42
FILE MIGNON	COM MANTEIGA/OLEO	223.14	30.69	11.17	0.00	0.00	56.37	4.79	0.50
FILE MIGNON	NAO SE APLICA	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CONTRAFILE	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CONTRAFILE	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CONTRAFILE	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
CONTRAFILE	FRITO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
CONTRAFILE	EMPANADO(A)/A MILANESA	242.84	31.13	11.61	3.39	0.14	41.09	3.82	0.42
CONTRAFILE	REFOGADO(A)	226.66	30.67	11.56	0.00	0.00	41.00	3.82	0.42
CONTRAFILE	MOLHO VERMELHO	168.00	24.80	7.24	1.08	0.30	137.60	2.74	0.33
BISTECA BOVINA	CRU(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	COZIDO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	GRELHADO(A)/BRASA/CHURRASCO	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	ASSADO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	FRITO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	EMPANADO(A)/A MILANESA	329.84	26.31	22.65	3.39	0.14	53.09	8.30	0.92
BISTECA BOVINA	REFOGADO(A)	471.00	21.57	41.98	0.00	0.00	50.00	17.80	1.91
BISTECA BOVINA	MOLHO VERMELHO	381.60	17.52	33.62	1.08	0.30	144.80	14.25	1.53
ALCATRA	CRU(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
ALCATRA 	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
ALCATRA	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
ALCATRA	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
ALCATRA	FRITO(A)	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
ALCATRA	EMPANADO(A)/A MILANESA	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
ALCATRA	REFOGADO(A)	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
ALCATRA	MOLHO VERMELHO	168.00	24.80	7.24	1.08	0.30	137.60	2.74	0.33
ALCATRA	AO VINAGRETE	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
ALCATRA	ENSOPADO	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
MAMINHA	GRELHADO(A)/BRASA/CHURRASCO	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
MAMINHA	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
MAMINHA	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
MAMINHA	MOLHO VERMELHO	164.00	29.16	4.04	1.08	0.30	140.80	1.38	0.18
PICANHA	COZIDO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
PICANHA	GRELHADO(A)/BRASA/CHURRASCO	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
PICANHA	ASSADO(A)	204.00	30.67	9.00	0.00	0.00	41.00	3.42	0.41
PICANHA 	FRITO(A)	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
PICANHA 	ENSOPADO	253.57	30.67	14.61	0.00	0.00	41.00	4.29	0.44
PATINHO	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PATINHO	GRELHADO(A)/BRASA/CHURRASCO	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PATINHO	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PATINHO	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
PATINHO	EMPANADO(A)/A MILANESA	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
PATINHO	MOLHO VERMELHO	164.00	29.16	4.04	1.08	0.30	140.80	1.38	0.18
PATINHO	ENSOPADO	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
CABECA DE LOMBO (CARNE BOVINA)	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CABECA DE LOMBO (CARNE BOVINA)	GRELHADO(A)/BRASA/CHURRASCO	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CABECA DE LOMBO (CARNE BOVINA)	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CABECA DE LOMBO (CARNE BOVINA)	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
CABECA DE LOMBO (CARNE BOVINA)	EMPANADO(A)/A MILANESA	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
CABECA DE LOMBO (CARNE BOVINA)	REFOGADO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
POSTA BRANCA	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
POSTA BRANCA	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
POSTA BRANCA	MOLHO VERMELHO	164.00	29.16	4.04	1.08	0.30	140.80	1.38	0.18
TATU (LAGARTO REDONDO)	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
TATU (LAGARTO REDONDO)	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
TATU (LAGARTO REDONDO)	REFOGADO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
TATU (LAGARTO REDONDO)	NAO SE APLICA	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PAULISTA	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
PAULISTA	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
LOMBO PAULISTA (CARNE BOVINA)	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
LOMBO PAULISTA (CARNE BOVINA)	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
LOMBO PAULISTA (CARNE BOVINA)	FRITO(A)	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
LOMBO PAULISTA (CARNE BOVINA)	ENSOPADO	248.57	36.12	10.61	0.00	0.00	45.00	2.60	0.26
POSTA VERMELHA	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
ACEM	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
ACEM	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
ACEM	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
ACEM	EMPANADO(A)/A MILANESA	280.84	24.68	18.03	3.39	0.14	67.09	6.15	0.69
ACEM	REFOGADO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
ACEM	ENSOPADO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
AGULHA (ACEM)	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
AGULHA (ACEM)	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
AGULHA (ACEM)	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
PALETA 	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
PALETA 	FRITO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
PALETA 	MOLHO VERMELHO	198.40	19.64	12.37	1.08	0.30	158.40	4.60	0.54
PALETA 	ENSOPADO	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
PA COM OSSO	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
PA COM OSSO	GRELHADO(A)/BRASA/CHURRASCO	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
PA COM OSSO	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
MUSCULO BOVINO	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
MUSCULO BOVINO	ASSADO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
MUSCULO BOVINO	MOLHO VERMELHO	164.00	29.16	4.04	1.08	0.30	140.80	1.38	0.18
MUSCULO BOVINO	ENSOPADO	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
MUSCULO BOVINO	SOPA	63.94	3.81	1.81	7.73	0.39	364.01	0.68	0.08
CHAMBARIL	COZIDO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CHAMBARIL	ASSADO(A)	242.00	24.22	15.42	0.00	0.00	67.00	5.74	0.68
CHAMBARIL	REFOGADO(A)	264.66	24.22	17.98	0.00	0.00	67.00	6.14	0.69
CARNE MARICA BOVINA	COZIDO(A)	199.00	36.12	5.00	0.00	0.00	45.00	1.72	0.23
CARNE MARICA BOVINA	FRITO(A)	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
CARNE MARICA BOVINA	REFOGADO(A)	221.66	36.12	7.56	0.00	0.00	45.00	2.12	0.24
